2000.4794,-8.07000,
2000.5065,-9.67000,
2000.5337,-6.17000,
2000.5879,-1.97000,
2000.6149,0.13000,
2000.6423,-1.17000,
2000.6694,-6.57000,
2000.6965,-1.97000,
2000.7235,7.83000,
2000.7509,13.03000,
2000.7780,12.13000,
2000.8051,4.83000,
2000.8595,4.73000,
2000.8860,7.63000,
2000.9145,9.33000,
2000.9409,6.73000,
2000.9681,2.73000,
2000.9952,2.43000,
2001.0222,2.43000,
2001.0766,3.93000,
2001.1038,0.43000,
2001.1309,-6.47000,
2001.1581,-5.57000,
2001.1852,0.43000,
2001.2124,-0.67000,
2001.2395,3.13000,
2001.2666,0.43000,
2001.2937,-2.87000,
2001.3210,-6.97000,
2001.3482,-5.17000,
2001.3752,0.33000,
2001.4024,0.23000,
2001.4296,-1.37000,
2001.4567,-6.37000,
2001.4840,-0.87000,
2001.5110,2.03000,
2001.5381,6.93000,
2001.5653,4.53000,
2001.5924,6.53000,
2001.6195,0.23000,
2001.6468,-0.07000,
2001.6738,5.43000,
2001.7010,15.73000,
2001.7283,16.73000,
2001.7553,14.93000,
2001.7825,7.73000,
2001.8096,4.03000,
2001.8368,11.63000,
2001.8639,16.53000,
2001.8918,14.53000,
2001.9182,10.93000,
2001.9454,4.73000,
2001.9725,3.63000,
2001.9996,10.33000,
2002.0270,7.03000,
2002.0537,0.03000,
2002.0540,5.03000,
2002.0811,3.63000,
2002.0819,5.63000,
2002.1083,-1.67000,6.23000,
2002.1352,6.33000,
2002.1354,-0.17000,
2002.1626,4.43000,4.93000,
2002.1897,4.93000,
2002.1898,-1.27000,
2002.2168,5.13000,
2002.2169,0.23000,
2002.2438,-1.17000,
2002.2440,-0.57000,
2002.2711,-2.57000,
2002.2713,3.53000,
2002.2983,-0.87000,
2002.2988,-6.37000,
2002.3254,0.13000,-0.17000,
2002.3525,-0.57000,
2002.3527,3.73000,
2002.3797,3.43000,1.23000,
2002.4069,1.13000,0.33000,
2002.4340,-5.67000,-2.17000,
2002.4611,-1.17000,1.43000,
2002.4883,8.83000,4.33000,
2002.5155,2.63000,
2002.5426,6.53000,5.63000,
2002.5697,4.53000,8.83000,
2002.5969,4.33000,10.23000,
2002.6239,8.03000,
2002.6240,12.03000,
2002.6512,10.23000,
2002.6551,13.43000,
2002.6783,15.03000,
2002.6784,9.43000,
2002.7055,10.63000,
2002.7064,15.83000,
2002.7326,14.13000,
2002.7327,14.33000,
2002.7598,13.43000,
2002.7599,6.73000,
2002.7863,15.43000,
2002.7869,17.73000,
2002.8141,20.73000,
2002.8143,23.53000,
2002.8413,13.03000,
2002.8415,20.43000,
2002.8684,19.13000,13.23000,
2002.8943,16.53000,
2002.8962,18.23000,
2002.9227,17.43000,14.73000,
2002.9498,17.23000,13.83000,
2002.9770,16.53000,10.53000,
2003.0041,8.83000,
2003.0042,16.53000,
2003.0312,12.03000,
2003.0313,7.63000,
2003.0584,11.93000,11.53000,
2003.0856,6.63000,10.63000,
2003.1127,11.33000,12.23000,
2003.1398,8.53000,
2003.1399,6.23000,
2003.1670,12.43000,
2003.1671,3.93000,
2003.1942,12.23000,5.63000,
2003.2212,6.43000,
2003.2213,6.53000,
2003.2484,6.63000,
2003.2485,5.23000,
2003.2756,6.83000,
2003.2799,5.13000,
2003.3028,10.03000,2.73000,
2003.3299,12.83000,
2003.3300,3.53000,
2003.3570,13.83000,4.93000,
2003.3842,8.93000,5.23000,
2003.4113,5.13000,
2003.4114,4.63000,
2003.4385,7.03000,2.43000,
2003.4657,11.73000,3.53000,
2003.4928,10.03000,1.63000,
2003.5200,6.63000,2.93000,
2003.5470,7.73000,
2003.5471,7.63000,
2003.5741,3.03000,
2003.5742,7.13000,
2003.6014,10.93000,9.63000,
2003.6286,13.13000,8.03000,
2003.6556,18.53000,
2003.6557,12.23000,
2003.6827,18.53000,
2003.6829,15.23000,
2003.7100,10.53000,16.73000,
2003.7371,17.63000,
2003.7372,12.73000,
2003.7642,17.63000,
2003.7643,20.63000,
2003.7914,21.43000,19.13000,
2003.8186,18.93000,
2003.8187,24.83000,
2003.8457,24.73000,18.03000,
2003.8708,16.43000,
2003.8728,14.43000,
2003.9000,15.23000,
2003.9112,12.73000,
2003.9271,18.63000,
2003.9272,17.03000,
2003.9543,21.63000,15.63000,
2003.9813,20.23000,
2003.9815,11.23000,
2004.0086,12.13000,10.63000,
2004.0358,8.73000,
2004.0359,14.23000,
2004.0628,12.33000,
2004.0629,6.83000,
2004.0898,8.73000,
2004.0901,10.13000,
2004.1135,3.63000,
2004.1173,13.33000,
2004.1443,10.03000,
2004.1489,7.73000,
2004.1715,12.23000,8.33000,
2004.1986,4.73000,7.23000,
2004.2258,6.83000,
2004.2259,7.53000,
2004.2513,9.43000,
2004.2531,13.33000,
2004.2801,14.53000,6.43000,
2004.3073,9.63000,
2004.3075,17.93000,
2004.3343,11.53000,
2004.3344,4.83000,
2004.3615,9.13000,5.03000,
2004.3884,6.93000,
2004.3886,4.13000,
2004.4158,7.83000,
2004.4429,7.33000,
2004.4702,6.13000,
2004.4728,13.63000,
2004.4971,8.53000,
2004.4973,10.53000,
2004.5226,4.93000,
2004.5244,10.43000,
2004.5497,3.83000,
2004.5516,9.33000,
2004.5771,5.73000,
2004.5787,7.63000,
2004.6060,10.23000,
2004.6063,14.73000,
2004.6330,14.13000,
2004.6331,17.73000,
2004.6601,15.03000,
2004.6602,15.93000,
2004.6870,12.13000,
2004.6873,17.93000,
2004.7143,16.93000,
2004.7145,21.93000,
2004.7416,18.43000,
2004.7417,14.13000,
2004.7686,24.93000,
2004.7687,20.73000,
2004.7959,22.23000,
2004.7960,23.23000,
2004.8231,18.33000,
2004.8232,20.83000,
2004.8502,16.23000,21.13000,
2004.8773,16.23000,
2004.8774,20.83000,
2004.9044,14.73000,
2004.9045,15.13000,
2004.9317,17.23000,
2004.9318,21.53000,
2004.9541,18.13000,
2004.9590,17.23000,
2004.9859,14.63000,
2004.9860,22.13000,
2005.0129,2.83000,
2005.0131,16.03000,
2005.0401,5.23000,
2005.0402,14.23000,
2005.0675,10.93000,15.33000,
2005.0945,16.23000,13.53000,
2005.1217,12.63000,13.53000,
2005.1488,5.03000,
2005.1491,12.63000,
2005.1759,8.03000,15.63000,
2005.2031,13.73000,
2005.2033,6.73000,
2005.2301,8.33000,
2005.2303,6.83000,
2005.2574,9.83000,8.83000,
2005.2844,13.63000,
2005.2847,13.33000,
2005.3106,3.33000,
2005.3117,10.73000,
2005.3389,11.83000,
2005.3394,4.33000,
2005.3659,7.63000,
2005.3660,11.63000,
2005.3932,11.63000,
2005.3933,10.63000,
2005.4200,8.23000,
2005.4203,11.03000,
2005.4474,7.53000,12.33000,
2005.4745,3.03000,
2005.4746,12.83000,
2005.5017,1.23000,12.43000,
2005.5289,15.43000,
2005.5291,6.73000,
2005.5560,12.53000,
2005.5561,11.03000,
2005.5831,15.53000,
2005.5833,15.33000,
2005.6102,15.13000,
2005.6103,14.43000,
2005.6376,16.63000,
2005.6377,10.93000,
2005.6646,19.83000,
2005.6647,10.93000,
2005.6917,17.33000,
2005.6918,22.03000,
2005.7137,22.53000,
2005.7190,23.53000,
2005.7462,23.13000,
2005.7511,23.73000,
2005.7656,23.73000,
2005.7734,25.13000,
2005.8004,24.33000,
2005.8275,24.83000,
2005.8547,27.63000,
2005.8818,26.53000,
2005.9091,24.23000,
2005.9362,24.13000,
2005.9633,23.83000,
2005.9906,22.93000,
2006.0176,19.93000,
2006.0447,14.23000,
2006.0719,15.83000,
2006.0991,15.63000,
2006.1262,13.83000,
2006.1535,13.33000,
2006.1804,13.83000,
2006.2076,9.23000,
2006.2347,12.73000,
2006.2619,11.63000,
2006.2890,11.23000,
2006.3163,11.03000,
2006.3433,11.23000,
2006.3705,14.53000,
2006.3975,14.53000,
2006.4248,14.13000,
2006.4519,13.73000,
2006.4791,13.33000,
2006.5064,15.33000,
2006.5334,15.73000,
2006.5605,15.93000,
2006.5877,15.43000,
2006.6148,14.13000,
2006.6420,18.73000,
2006.6691,22.73000,
2006.6963,23.93000,
2006.7235,26.03000,
2006.7507,26.03000,
2006.7777,28.03000,
2006.8049,27.73000,
2006.8244,27.33000,
2006.8894,24.73000,
2006.9135,22.93000,
2006.9403,26.33000,
2006.9679,23.73000,
2006.9949,21.33000,
2007.0220,17.33000,
2007.0492,14.63000,
2007.0765,16.63000,
2007.1035,14.63000,
2007.1303,13.43000,
2007.1578,14.73000,
2007.1849,12.63000,
2007.2121,13.83000,
2007.2392,14.13000,
2007.2660,16.73000,
2007.2935,16.53000,
2007.3207,15.53000,
2007.3479,9.73000,
2007.3750,14.63000,
2007.4022,15.83000,
2007.4292,13.73000,
2007.4564,10.53000,
2007.4836,10.83000,
2007.5107,12.23000,
2007.5378,11.83000,
2007.5650,12.23000,
2007.5921,15.13000,
2007.6193,19.63000,
2007.6466,18.43000,
2007.6736,18.13000,
2007.7007,19.73000,
2007.7279,26.23000,
2007.7550,26.43000,
2007.7822,25.33000,
2007.8093,25.63000,
2007.8365,23.33000,
2007.8637,26.53000,
2007.8908,30.53000,
2007.9180,28.73000,
2007.9451,25.53000,
2007.9723,19.33000,
2007.9995,19.93000,
2008.0266,19.83000,
2008.0537,21.93000,
2008.0808,20.53000,
2008.1080,17.43000,
2008.1351,18.03000,
2008.1623,14.53000,
2008.1894,17.33000,
2008.2166,17.53000,
2008.2437,16.43000,
2008.2709,14.83000,
2008.2981,16.03000,
2008.3253,15.73000,
2008.3456,14.83000,
2008.3795,20.13000,
2008.4066,20.03000,
2008.4338,17.83000,
2008.4609,16.73000,
2008.4881,18.83000,
2008.5152,20.43000,
2008.5423,21.03000,
2008.5425,19.53000,
2008.5695,20.03000,19.83000,
2008.5922,20.03000,
2008.5968,19.13000,
2008.6238,23.03000,
2008.6507,23.03000,
2008.6509,20.23000,
2008.6781,24.33000,
2008.6782,24.23000,
2008.7052,24.03000,24.53000,
2008.7324,26.63000,27.23000,
2008.7595,29.43000,28.43000,
2008.7867,29.03000,29.53000,
2008.8138,31.53000,30.23000,
2008.8410,28.43000,
2008.8411,29.33000,
2008.8681,31.93000,30.23000,
2008.8953,30.63000,28.33000,
2008.9224,31.93000,
2008.9225,33.03000,
2008.9496,26.93000,26.33000,
2008.9768,23.73000,
2008.9769,23.83000,
2009.0039,24.73000,24.33000,
2009.0310,24.33000,
2009.0316,23.83000,
2009.0582,22.63000,22.33000,
2009.0853,20.83000,
2009.1124,17.83000,
2009.1267,17.43000,
2009.1396,19.23000,
2009.1531,20.03000,
2009.1667,20.03000,
2009.1803,22.93000,
2009.1939,20.63000,
2009.2074,23.23000,
2009.2210,20.93000,
2009.2346,22.53000,
2009.2482,20.73000,
2009.2618,21.33000,
2009.2753,19.83000,
2009.2889,18.83000,
2009.3025,20.33000,
2009.3160,20.93000,
2009.3296,20.23000,
2009.3432,22.83000,
2009.3567,19.53000,
2009.3703,18.93000,
2009.3839,18.53000,
2009.3975,19.03000,
2009.4107,18.03000,
2009.4246,18.73000,
2009.4382,20.13000,
2009.4518,22.73000,
2009.4653,21.03000,
2009.4789,20.23000,
2009.4925,19.73000,
2009.5061,20.53000,
2009.5197,18.53000,
2009.5332,21.23000,
2009.5468,20.93000,
2009.5604,25.33000,
2009.5740,25.63000,
2009.5875,25.73000,
2009.6011,23.73000,
2009.6147,25.13000,
2009.6283,26.13000,
2009.6418,25.83000,
2009.6554,27.73000,
2009.6690,29.43000,
2009.6826,29.73000,
2009.6947,33.53000,
2009.7097,33.83000,
2009.7360,29.93000,
2009.7369,34.13000,
2009.7504,36.03000,
2009.7640,34.13000,
2009.7776,35.53000,
2009.7911,35.63000,
2009.8047,35.23000,
2009.8184,36.13000,
2009.8319,37.83000,
2009.8455,35.53000,
2009.8590,34.03000,
2009.8726,31.53000,
2009.8862,34.13000,
2009.8998,33.33000,
2009.9133,34.03000,
2009.9269,31.43000,
2009.9405,32.43000,
2009.9540,28.43000,
2009.9676,31.83000,
2009.9812,32.03000,
2009.9948,30.33000,
2010.0084,27.73000,
2010.0219,30.33000,
2010.0355,26.13000,
2010.0491,26.23000,
2010.0626,24.23000,
2010.0762,21.13000,
2010.0898,19.73000,
2010.1033,22.23000,
2010.1170,23.23000,
2010.1305,25.53000,
2010.1441,25.03000,
2010.1576,27.23000,
2010.1712,28.23000,
2010.1850,26.23000,
2010.1983,21.63000,
2010.2120,21.73000,
2010.2255,21.93000,
2010.2390,21.73000,
2010.2527,21.43000,
2010.2655,21.23000,
2010.2799,23.93000,
2010.2935,26.53000,
2010.3069,23.93000,
2010.3205,23.83000,
2010.3341,20.93000,
2010.3477,22.43000,
2010.3612,20.93000,
2010.3748,23.73000,
2010.3884,25.03000,
2010.4019,22.03000,
2010.4155,24.93000,
2010.4277,23.03000,
2010.4427,25.13000,
2010.4562,25.03000,
2010.4698,25.83000,
2010.4833,23.83000,
2010.4970,25.93000,
2010.5105,22.93000,
2010.5242,26.33000,
2010.5377,25.33000,
2010.5513,27.73000,
2010.5639,26.33000,
2010.5784,26.93000,
2010.5920,27.43000,
2010.6055,26.53000,
2010.6192,31.23000,
2010.6328,29.03000,
2010.6463,29.13000,
2010.6599,26.63000,
2010.6733,28.63000,
2010.6870,29.63000,
2010.7006,30.03000,
2010.7142,30.23000,
2010.7277,30.73000,
2010.7414,30.33000,
2010.7549,30.23000,
2010.7685,32.13000,
2010.7820,33.03000,
2010.7956,35.73000,
2010.8092,37.03000,
2010.8228,33.93000,
2010.8364,36.43000,
2010.8499,32.73000,
2010.8635,33.73000,
2010.8771,33.33000,
2010.8906,29.13000,
2010.9043,28.33000,
2010.9178,26.83000,
2010.9314,28.53000,
2010.9449,28.73000,
2010.9586,27.03000,
2010.9721,29.43000,
2010.9857,28.23000,
2010.9993,28.13000,
2011.0129,24.73000,
2011.0264,23.53000,
2011.0399,23.03000,
2011.0536,22.13000,
2011.0671,23.83000,
2011.0807,23.83000,
2011.0943,21.53000,
2011.1078,20.93000,
2011.1214,19.73000,
2011.1350,20.93000,
2011.1486,19.93000,
2011.1621,20.63000,
2011.1757,20.13000,
2011.1892,19.23000,
2011.2029,19.83000,
2011.2164,18.03000,
2011.2300,17.43000,
2011.2436,18.53000,
2011.2571,19.03000,
2011.2705,18.43000,
2011.2843,19.13000,
2011.2978,18.13000,
2011.3115,18.43000,
2011.3250,16.63000,
2011.3386,15.43000,
2011.3521,16.63000,
2011.3657,18.83000,
2011.3793,16.03000,
2011.3929,19.63000,
2011.4064,19.13000,
2011.4200,19.73000,
2011.4336,19.83000,
2011.4471,20.53000,
2011.4607,20.83000,
2011.4743,23.23000,
2011.4879,21.03000,
2011.5014,21.93000,
2011.5151,20.33000,
2011.5286,21.93000,
2011.5421,19.03000,
2011.5558,22.03000,
2011.5693,22.13000,
2011.5830,24.13000,
2011.5965,25.23000,
2011.6100,28.13000,
2011.6236,25.53000,
2011.6372,29.83000,
2011.6508,30.93000,
2011.6644,30.63000,
2011.6778,30.03000,
2011.6916,30.23000,
2011.7051,27.43000,
2011.7187,30.93000,
2011.7319,31.73000,
2011.7459,34.23000,
2011.7591,34.73000,
2011.7730,37.13000,
2011.7867,37.23000,
2011.8002,38.53000,
2011.8137,33.43000,
2011.8273,34.13000,
2011.8408,33.53000,
2011.8544,33.13000,
2011.8680,29.43000,
2011.8816,33.33000,
2011.8952,33.53000,
2011.9087,35.13000,
2011.9220,33.73000,
2011.9358,34.73000,
2011.9495,33.03000,
2011.9631,34.33000,
2011.9765,34.33000,
2011.9902,32.73000,
2012.0037,30.13000,
2012.0173,33.73000,
2012.0309,29.73000,
2012.0445,32.43000,
2012.0580,30.23000,
2012.0716,32.93000,
2012.0849,29.83000,
2012.0987,30.53000,
2012.1119,29.03000,
2012.1258,31.33000,
2012.1270,27.83000,
2012.1531,28.83000,
2012.1672,24.33000,
2012.1802,27.73000,
2012.2073,28.73000,
2012.2345,30.73000,
2012.2616,28.33000,
2012.2888,27.63000,
2012.3159,27.63000,
2012.3430,28.13000,
2012.3645,30.93000,
2012.3702,30.13000,
2012.3944,28.63000,
2012.3973,29.23000,
2012.4242,30.83000,
2012.4245,28.63000,
2012.4517,32.43000,
2012.4540,33.23000,
2012.4745,30.63000,
2012.4788,31.23000,
2012.4949,32.43000,
2012.5060,31.43000,
2012.5247,33.83000,
2012.5331,35.53000,
2012.5546,37.53000,
2012.5603,37.83000,
2012.5844,36.23000,
2012.5874,37.03000,
2012.6048,39.83000,
2012.6145,37.93000,
2012.6252,36.53000,
2012.6417,35.43000,
2012.6552,37.63000,
2012.6688,39.53000,
2012.6849,39.53000,
2012.6961,39.83000,
2012.7147,42.63000,
2012.7232,44.43000,
2012.7350,42.23000,
2012.7503,45.23000,
2012.7555,45.73000,
2012.7775,47.23000,
2012.7852,45.63000,
2012.8046,44.73000,
2012.8151,44.23000,
2012.8318,44.03000,
2012.8355,45.13000,
2012.8559,48.13000,
2012.8589,45.53000,
2012.8858,46.83000,
2012.8861,45.03000,
2012.9132,42.73000,
2012.9156,43.33000,
2012.9404,44.63000,
2012.9454,42.93000,
2012.9658,38.73000,
2012.9675,40.63000,
2012.9862,38.23000,
2012.9946,40.33000,
2013.0162,40.53000,
2013.0218,39.33000,
2013.0459,37.83000,
2013.0489,38.33000,
2013.0758,40.93000,
2013.0761,39.63000,
2013.0961,37.73000,
2013.1031,38.13000,
2013.1167,37.83000,
2013.1304,35.03000,
2013.1464,36.03000,
2013.1575,36.33000,
2013.1846,37.53000,
2013.2118,36.03000,
2013.2196,32.63000,
2013.2265,34.13000,
2013.2469,35.23000,
2013.2765,31.83000,
2013.2933,33.13000,
2013.3066,29.13000,
2013.3204,35.53000,
2013.3269,30.03000,
2013.3473,36.43000,
2013.3475,35.63000,
2013.3747,33.33000,
2013.3771,36.03000,
2013.4018,32.53000,
2013.4070,34.53000,
2013.4290,32.43000,
2013.4368,30.33000,
2013.4561,31.33000,
2013.4572,26.73000,
2013.4833,33.23000,
2013.5104,32.83000,
2013.5376,33.43000,
2013.5648,36.03000,
2013.5919,37.03000,
2013.6190,34.13000,
2013.6462,35.63000,
2013.6696,40.53000,
2013.7071,38.13000,
2013.7276,40.83000,
2013.7548,42.83000,
2013.7819,43.83000,
2013.8091,47.13000,
2013.8362,48.43000,
2013.8634,46.03000,
2013.8905,44.43000,
2013.9177,42.63000,
2013.9448,39.13000,
2013.9720,39.93000,
2013.9992,40.13000,
2014.0263,38.93000,
2014.0534,38.03000,
2014.0806,35.23000,
2014.1077,36.53000,
2014.1349,38.53000,
2014.1620,37.83000,
2014.1891,37.83000,
2014.2163,36.33000,
2014.2435,35.83000,
2014.2705,36.03000,
2014.2978,35.93000,
2014.3249,33.43000,
2014.3520,32.93000,
2014.3791,32.93000,
2014.4063,33.83000,
2014.4334,32.93000,
2014.4606,35.33000,
2014.4878,37.23000,
2014.5149,38.73000,
2014.5421,39.23000,
2014.5692,37.43000,
2014.5964,40.63000,
2014.6235,43.63000,
2014.6507,45.33000,
2014.6777,46.23000,
2014.7050,47.13000,
2014.7321,45.33000,
2014.7593,48.23000,
2014.7864,52.03000,
2014.8136,51.73000,
2014.8407,48.93000,
2014.8679,48.43000,
2014.8950,44.23000,
2014.9222,44.63000,
2014.9493,51.83000,
2014.9776,48.13000,
2015.0036,43.13000,
2015.0308,45.23000,
2015.0579,44.13000,
2015.0850,45.23000,
2015.1122,45.03000,
2015.1394,46.63000,
2015.1664,45.23000,
2015.1936,43.53000,
2015.2207,42.93000,
2015.2479,43.93000,
2015.2750,44.83000,
2015.3023,43.93000,
2015.3293,43.13000,
2015.3565,41.73000,
2015.3837,40.03000,
2015.4108,42.23000,
2015.4380,43.43000,
2015.4650,44.33000,
2015.4923,45.73000,
2015.5194,45.23000,
2015.5465,46.43000,
2015.5736,47.53000,
2015.6009,50.53000,
2015.6280,50.53000,
2015.6551,55.73000,
2015.6823,57.33000,
2015.7094,56.73000,
2015.7366,59.43000,
2015.7637,60.73000,
2015.7909,61.83000,
2015.8181,64.03000,
2015.8452,60.23000,
2015.8723,56.23000,
2015.8995,58.43000,
2015.9267,58.13000,
2015.9538,55.93000,
2015.9810,54.03000,
2016.0080,49.13000,
2016.0353,51.73000,
2016.0624,54.63000,
2016.0896,50.53000,
2016.1167,52.63000,
2016.1228,49.05000
2016.1438,51.13000,48.85000
2016.1710,51.13000,49.45000
2016.1959,47.45000
2016.1981,48.93000,
2016.2252,51.53000,
2016.2253,51.25000
2016.2513,49.63000,
2016.2524,49.65000
2016.2795,48.63000,
2016.2796,49.25000
2016.3066,48.15000
2016.3067,47.33000,
2016.3338,47.13000,
2016.3339,47.35000
2016.3610,46.83000,47.15000
2016.3881,45.33000,46.95000
2016.4153,48.13000,49.65000
2016.4424,48.13000,
2016.4425,49.45000
2016.4696,50.53000,51.05000
2016.4967,48.73000,49.15000
2016.5238,48.63000,
2016.5239,49.05000
2016.5511,49.73000,50.05000
2016.5782,48.53000,49.25000
2016.6053,49.43000,49.25000
2016.6325,49.83000,49.85000
2016.6596,54.83000,
2016.6597,55.05000
2016.6868,57.13000,56.35000
2016.7139,56.93000,57.95000
2016.7411,55.73000,56.85000
2016.7682,55.95000
2016.7953,58.45000
